Park	Transect	Day	Month	Year	ActualDate	BiMonth	TimeStart	TimeEnd	Thomsons	Impala	Zebra	Gnu	Topi	Warthog	Hartebeast	Grants	Buffalo	Hippo	Giraffe	Ostrich	Eland	Elephant	Oribi	Reedbuck	Waterbuck	Baboons	Bushbuck	Other	Comments	TotalPrey	AvgPrey	Distance
N	WLOW	1	3	1994	01-Mar-94	1	 		97	0	0	0	7	 	0	 		 		 		 		 		 		4	 	108	189.971581	4
N	WLOW	16	3	1994	16-Mar-94	2	 		180	2	0	0	18	 	0	 		 		 		 		 		 		4	 	204	189.971581	4
N	WLOW	1	4	1994	01-Apr-94	1	 		143	0	0	6	14	 	0	 		 		 		 		 		 		0	 	163	189.971581	4
N	WLOW	16	4	1994	16-Apr-94	2	 		631	62	0	5	13	 	0	 		 		 		 		 		 		0	 	711	189.971581	4
N	WLOW	1	5	1994	01-May-94	1	 		319	0	0	0	31	 	0	 		 		 		 		 		 		0	 	350	189.971581	4
N	WLOW	16	5	1994	16-May-94	2	 		413	3	0	0	19	 	0	 		 		 		 		 		 		10	 	445	189.971581	4
N	WLOW	1	6	1994	01-Jun-94	1	 		389	5	0	1	133	 	10	 		 		 		 		 		 		10	 	548	189.971581	4
N	WLOW	16	6	1994	16-Jun-94	2	 		476	7	0	0	17	 	0	 		 		 		 		 		 		0	 	500	189.971581	4
N	WLOW	1	7	1994	01-Jul-94	1	 		675	22	0	1	35	 	17	 		 		 		 		 		 		31	 	781	189.971581	4
N	WLOW	16	7	1994	16-Jul-94	2	 		415	1	0	0	0	 	0	 		 		 		 		 		 		5	 	421	189.971581	4
N	WLOW	1	8	1994	01-Aug-94	1	 		144	2	0	0	0	 	0	 		 		 		 		 		 		3	 	149	189.971581	4
N	WLOW	16	8	1994	16-Aug-94	2	 		161	2	0	34	2	 	0	 		 		 		 		 		 		1	 	200	189.971581	4
N	WLOW	1	9	1994	01-Sep-94	1	 		116	1	0	45	9	 	0	 		 		 		 		 		 		3	 	174	189.971581	4
N	WLOW	16	9	1994	16-Sep-94	2	 		47	0	14	0	1	 	0	 		 		 		 		 		 		3	 	65	189.971581	4
N	WLOW	1	10	1994	01-Oct-94	1	 		70	1	6	0	2	 	0	 		 		 		 		 		 		4	 	83	189.971581	4
N	WLOW	16	10	1994	16-Oct-94	2	 		101	1	16	0	4	 	0	 		 		 		 		 		 		4	 	126	189.971581	4
N	WLOW	1	11	1994	01-Nov-94	1	 		51	1	0	1097	13	 	0	 		 		 		 		 		 		0	 	1162	189.971581	4
N	WLOW	16	11	1994	16-Nov-94	2	 		31	1	11	0	15	 	0	 		 		 		 		 		 		55	 	113	189.971581	4
N	WLOW	1	12	1994	01-Dec-94	1	 		482	1	2	0	19	 	0	 		 		 		 		 		 		6	 	510	189.971581	4
N	WLOW	16	12	1994	16-Dec-94	2	 		401	1	14	1	88	 	1	 		 		 		 		 		 		8	 	514	189.971581	4
N	WLOW	1	1	1995	01-Jan-95	1	 		461	0	7	2	67	 	0	 		 		 		 		 		 		12	 	549	189.971581	4
N	WLOW	16	1	1995	16-Jan-95	2	 		432	11	15	0	30	 	0	 		 		 		 		 		 		0	 	488	189.971581	4
N	WLOW	1	2	1995	01-Feb-95	1	 		103	2	10	3	5	 	0	 		 		 		 		 		 		0	 	123	189.971581	4
N	WLOW	15	2	1995	15-Feb-95	2	 		248	0	0	0	5	 	0	 		 		 		 		 		 		0	 	253	189.971581	4
N	WLOW	1	3	1995	01-Mar-95	1	 		88	2	0	0	25	 	0	 		 		 		 		 		 		0	 	115	189.971581	4
N	WLOW	16	3	1995	16-Mar-95	2	 		415	9	0	2	51	 	0	 		 		 		 		 		 		2	 	479	189.971581	4
N	WLOW	1	4	1995	01-Apr-95	1	 		196	0	0	0	12	 	0	 		 		 		 		 		 		0	 	208	189.971581	4
N	WLOW	16	4	1995	16-Apr-95	2	 		420	2	15	0	15	 	0	 		 		 		 		 		 		6	 	458	189.971581	4
N	WLOW	1	5	1995	01-May-95	1	 		328	14	0	1	18	 	0	 		 		 		 		 		 		8	 	369	189.971581	4
N	WLOW	16	5	1995	16-May-95	2	 		291	3	2	2	27	 	21	 		 		 		 		 		 		4	 	350	189.971581	4
N	WLOW	1	6	1995	01-Jun-95	1	 		411	19	0	1	99	 	16	 		 		 		 		 		 		6	 	552	189.971581	4
N	WLOW	16	6	1995	16-Jun-95	2	 		381	31	29	3	338	 	30	 		 		 		 		 		 		10	 	822	189.971581	4
N	WLOW	1	7	1995	01-Jul-95	1	 		515	41	10	1	236	 	5	 		 		 		 		 		 		29	 	837	189.971581	4
N	WLOW	16	7	1995	16-Jul-95	2	 		357	50	8	166	14	 	10	 		 		 		 		 		 		6	 	611	189.971581	4
N	WLOW	1	8	1995	01-Aug-95	1	 		139	24	113	1145	4	 	0	 		 		 		 		 		 		0	 	1425	189.971581	4
N	WLOW	16	8	1995	16-Aug-95	2	 		130	2	0	102	2	 	0	 		 		 		 		 		 		0	 	236	189.971581	4
N	WLOW	1	9	1995	01-Sep-95	1	 		30	0	0	0	4	 	0	 		 		 		 		 		 		9	 	43	189.971581	4
N	WLOW	16	9	1995	16-Sep-95	2	 		14	0	119	15	20	 	0	 		 		 		 		 		 		5	 	173	189.971581	4
N	WLOW	1	10	1995	01-Oct-95	1	 		9	0	9	8	7	 	0	 		 		 		 		 		 		12	 	45	189.971581	4
N	WLOW	16	10	1995	16-Oct-95	2	 		32	10	19	0	10	 	0	 		 		 		 		 		 		6	 	77	189.971581	4
N	WLOW	1	11	1995	01-Nov-95	1	 		28	1	26	0	91	 	0	 		 		 		 		 		 		8	 	154	189.971581	4
N	WLOW	16	11	1995	16-Nov-95	2	 		62	3	0	36	4	 	0	 		 		 		 		 		 		4	 	109	189.971581	4
N	WLOW	1	12	1995	01-Dec-95	1	 		43	0	0	0	12	 	0	 		 		 		 		 		 		10	 	65	189.971581	4
N	WLOW	16	12	1995	16-Dec-95	2	 		129	0	43	19	25	 	0	 		 		 		 		 		 		0	 	216	189.971581	4
N	WLOW	1	1	1996	01-Jan-96	1	 		130	0	0	0	5	 	0	 		 		 		 		 		 		5	 	140	189.971581	4
N	WLOW	16	1	1996	16-Jan-96	2	 		256	9	0	4	22	 	0	 		 		 		 		 		 		9	 	300	189.971581	4
N	WLOW	1	2	1996	01-Feb-96	1	 		431	21	0	0	86	 	0	 		 		 		 		 		 		16	 	554	189.971581	4
N	WLOW	15	2	1996	15-Feb-96	2	 		383	1	0	0	92	 	11	 		 		 		 		 		 		11	 	498	189.971581	4
N	WLOW	1	3	1996	01-Mar-96	1	 		556	0	0	0	48	 	0	 		 		 		 		 		 		8	 	612	189.971581	4
N	WLOW	16	3	1996	16-Mar-96	2	 		748	11	0	0	33	 	0	 		 		 		 		 		 		2	 	794	189.971581	4
N	WLOW	1	4	1996	01-Apr-96	1	 		561	33	0	0	82	 	13	 		 		 		 		 		 		28	 	717	189.971581	4
N	WLOW	1	5	1996	01-May-96	1	 		819	43	0	0	63	 	6	 		 		 		 		 		 		25	 	956	189.971581	4
N	WLOW	16	5	1996	16-May-96	2	 		316	5	0	5	92	 	0	 		 		 		 		 		 		8	 	426	189.971581	4
N	WLOW	1	6	1996	01-Jun-96	1	 		277	1	0	2	3	 	0	 		 		 		 		 		 		0	 	283	189.971581	4
N	WLOW	16	6	1996	16-Jun-96	2	 		162	4	0	339	2	 	0	 		 		 		 		 		 		1	 	508	189.971581	4
N	WLOW	1	7	1996	01-Jul-96	1	 		512	5	0	7	3	 	0	 		 		 		 		 		 		2	 	529	189.971581	4
N	WLOW	16	7	1996	16-Jul-96	2	 		246	2	0	1436	5	 	0	 		 		 		 		 		 		4	 	1693	189.971581	4
N	WLOW	1	8	1996	01-Aug-96	1	 		493	27	10	105	1	 	0	 		 		 		 		 		 		7	 	643	189.971581	4
N	WLOW	16	8	1996	16-Aug-96	2	 		83	0	0	20	8	 	0	 		 		 		 		 		 		12	 	123	189.971581	4
N	WLOW	1	9	1996	01-Sep-96	1	 		198	15	3	96	2	 	0	 		 		 		 		 		 		0	 	314	189.971581	4
N	WLOW	16	9	1996	16-Sep-96	2	 		165	1	19	0	14	 	0	 		 		 		 		 		 		1	 	200	189.971581	4
N	WLOW	1	10	1996	01-Oct-96	1	 		301	10	78	0	20	 	0	 		 		 		 		 		 		0	 	409	189.971581	4
N	WLOW	16	10	1996	16-Oct-96	2	 		285	1	169	104	19	 	0	 		 		 		 		 		 		6	 	584	189.971581	4
N	WLOW	1	11	1996	01-Nov-96	1	 		230	1	5	0	8	 	0	 		 		 		 		 		 		3	 	247	189.971581	4
N	WLOW	16	11	1996	16-Nov-96	2	 		159	1	16	0	8	 	0	 		 		 		 		 		 		2	 	186	189.971581	4
N	WLOW	1	12	1996	01-Dec-96	1	 		391	1	5	143	17	 	0	 		 		 		 		 		 		4	 	561	189.971581	4
N	WLOW	16	12	1996	16-Dec-96	2	 		107	1	23	6	22	 	0	 		 		 		 		 		 		1	 	160	189.971581	4
N	WLOW	1	1	1997	01-Jan-97	1	 		153	0	0	12	7	 	0	 		 		 		 		 		 		2	 	174	189.971581	4
N	WLOW	16	1	1997	16-Jan-97	2	 		120	1	3	0	8	 	0	 		 		 		 		 		 		0	 	132	189.971581	4
N	WLOW	1	2	1997	01-Feb-97	1	 		268	6	13	4	56	 	0	 		 		 		 		 		 		7	 	354	189.971581	4
N	WLOW	15	2	1997	15-Feb-97	2	 		230	7	26	3	26	 	0	 		 		 		 		 		 		4	 	296	189.971581	4
N	WLOW	1	3	1997	01-Mar-97	1	 		279	14	0	1	16	 	0	 		 		 		 		 		 		2	 	312	189.971581	4
N	WLOW	16	3	1997	16-Mar-97	2	 		254	12	15	0	41	 	0	 		 		 		 		 		 		5	 	327	189.971581	4
N	WLOW	1	4	1997	01-Apr-97	1	 		70	2	0	101	3	 	0	 		 		 		 		 		 		3	 	179	189.971581	4
N	WLOW	16	4	1997	16-Apr-97	2	 		68	1	0	0	23	 	0	 		 		 		 		 		 		5	 	97	189.971581	4
N	WLOW	1	5	1997	01-May-97	1	 		177	1	0	0	72	 	0	 		 		 		 		 		 		0	 	250	189.971581	4
N	WLOW	16	5	1997	16-May-97	2	 		494	16	0	2	133	 	16	 		 		 		 		 		 		0	 	661	189.971581	4
N	WLOW	1	6	1997	01-Jun-97	1	 		437	14	0	43	120	 	8	 		 		 		 		 		 		0	 	622	189.971581	4
N	WLOW	16	6	1997	16-Jun-97	2	 		258	3	0	1	111	 	3	 		 		 		 		 		 		1	 	377	189.971581	4
N	WLOW	1	7	1997	01-Jul-97	1	 		382	2	0	1	9	 	0	 		 		 		 		 		 		0	 	394	189.971581	4
N	WLOW	16	7	1997	16-Jul-97	2	 		271	1	3	49	15	 	0	 		 		 		 		 		 		1	 	340	189.971581	4
N	WLOW	1	8	1997	01-Aug-97	1	 		165	0	1	552	14	 	0	 		 		 		 		 		 		1	 	733	189.971581	4
N	WLOW	16	8	1997	16-Aug-97	2	 		36	0	0	9	0	 	0	 		 		 		 		 		 		1	 	46	189.971581	4
N	WLOW	1	9	1997	01-Sep-97	1	 		20	6	3	1	1	 	1	 		 		 		 		 		 		1	 	33	189.971581	4
N	WLOW	16	9	1997	16-Sep-97	2	 		10	1	7	67	7	 	0	 		 		 		 		 		 		2	 	94	189.971581	4
N	WLOW	1	10	1997	01-Oct-97	1	 		15	0	0	140	2	 	0	 		 		 		 		 		 		0	 	157	189.971581	4
N	WLOW	16	10	1997	16-Oct-97	2	 		7	1	0	0	1	 	0	 		 		 		 		 		 		0	 	9	189.971581	4
N	WLOW	1	11	1997	01-Nov-97	1	 		94	1	0	0	16	 	0	 		 		 		 		 		 		2	 	113	189.971581	4
N	WLOW	16	11	1997	16-Nov-97	2	 		134	2	0	1	9	 	0	 		 		 		 		 		 		1	 	147	189.971581	4
N	WLOW	1	12	1997	01-Dec-97	1	 		286	1	0	0	40	 	0	 		 		 		 		 		 		4	 	331	189.971581	4
N	WLOW	16	12	1997	16-Dec-97	2	 		365	1	0	2	33	 	0	 		 		 		 		 		 		6	 	407	189.971581	4
N	WLOW	1	1	1998	01-Jan-98	1	 		215	1	0	0	34	 	0	 		 		 		 		 		 		0	 	250	189.971581	4
N	WLOW	16	1	1998	16-Jan-98	2	 		200	15	0	0	37	 	5	 		 		 		 		 		 		7	 	264	189.971581	4
N	WLOW	1	2	1998	01-Feb-98	1	 		235	8	0	0	18	 	5	 		 		 		 		 		 		7	 	273	189.971581	4
N	WLOW	15	2	1998	15-Feb-98	2	 		142	4	0	2	39	 	11	 		 		 		 		 		 		4	 	202	189.971581	4
N	WLOW	1	3	1998	01-Mar-98	1	 		387	7	0	15	146	 	15	 		 		 		 		 		 		19	 	589	189.971581	4
N	WLOW	16	3	1998	16-Mar-98	2	 		184	2	0	1	22	 	0	 		 		 		 		 		 		21	 	230	189.971581	4
N	WLOW	1	4	1998	01-Apr-98	1	 		145	1	0	1	10	 	0	 		 		 		 		 		 		3	 	160	189.971581	4
N	WLOW	16	4	1998	16-Apr-98	2	 		403	11	0	5	46	 	10	 		 		 		 		 		 		15	 	490	189.971581	4
N	WLOW	16	5	1998	16-May-98	2	 		352	1	0	0	27	 	0	 		 		 		 		 		 		0	 	380	189.971581	4
N	WLOW	1	6	1998	01-Jun-98	1	 		75	0	0	0	7	 	0	 		 		 		 		 		 		3	 	85	189.971581	4
N	WLOW	16	6	1998	16-Jun-98	2	 		328	55	0	18	21	 	0	 		 		 		 		 		 		0	 	422	189.971581	4
N	WLOW	1	7	1998	01-Jul-98	1	 		190	2	36	61	7	 	0	 		 		 		 		 		 		7	 	303	189.971581	4
N	WLOW	16	7	1998	16-Jul-98	2	 		327	14	14	4	82	 	0	 		 		 		 		 		 		11	 	452	189.971581	4
N	WLOW	1	8	1998	01-Aug-98	1	 		22	0	33	28	1	 	0	 		 		 		 		 		 		3	 	87	189.971581	4
N	WLOW	16	8	1998	16-Aug-98	2	 		1	0	9	2855	32	 	0	 		 		 		 		 		 		0	 	2897	189.971581	4
N	WLOW	1	9	1998	01-Sep-98	1	 		40	0	0	2817	9	 	0	 		 		 		 		 		 		0	 	2866	189.971581	4
N	WLOW	16	9	1998	16-Sep-98	2	 		9	0	15	19	15	 	0	 		 		 		 		 		 		0	 	58	189.971581	4
N	WLOW	1	10	1998	01-Oct-98	1	 		30	0	1	146	1	 	0	 		 		 		 		 		 		0	 	178	189.971581	4
N	WLOW	16	10	1998	16-Oct-98	2	 		8	0	0	0	1	 	0	 		 		 		 		 		 		0	 	9	189.971581	4
N	WLOW	1	11	1998	01-Nov-98	1	 		18	0	47	215	16	 	0	 		 		 		 		 		 		6	 	302	189.971581	4
N	WLOW	16	11	1998	16-Nov-98	2	 		13	0	0	0	3	 	0	 		 		 		 		 		 		3	 	19	189.971581	4
N	WLOW	1	12	1998	01-Dec-98	1	 		30	0	35	0	6	 	0	 		 		 		 		 		 		0	 	71	189.971581	4
N	WLOW	16	12	1998	16-Dec-98	2	 		17	0	28	206	6	 	0	 		 		 		 		 		 		0	 	257	189.971581	4
N	WLOW	1	1	1999	01-Jan-99	1	 		8	0	41	8	2	 	0	 		 		 		 		 		 		0	 	59	189.971581	4
N	WLOW	16	1	1999	16-Jan-99	2	 		17	0	4	0	5	 	0	 		 		 		 		 		 		0	 	26	189.971581	4
N	WLOW	1	2	1999	01-Feb-99	1	 		108	0	0	0	30	 	0	 		 		 		 		 		 		3	 	141	189.971581	4
N	WLOW	15	2	1999	15-Feb-99	2	 		53	0	0	0	7	 	0	 		 		 		 		 		 		0	 	60	189.971581	4
N	WLOW	1	3	1999	01-Mar-99	1	 		57	0	0	1	10	 	0	 		 		 		 		 		 		3	 	71	189.971581	4
N	WLOW	16	3	1999	16-Mar-99	2	 		122	0	0	0	47	 	0	 		 		 		 		 		 		3	 	172	189.971581	4
N	WLOW	1	4	1999	01-Apr-99	1	 		599	1	0	0	43	 	17	 		 		 		 		 		 		21	 	681	189.971581	4
N	WLOW	16	4	1999	16-Apr-99	2	 		329	3	0	0	59	 	8	 		 		 		 		 		 		14	 	413	189.971581	4
N	WLOW	1	5	1999	01-May-99	1	 		61	2	0	0	75	 	0	 		 		 		 		 		 		8	 	146	189.971581	4
N	WLOW	16	5	1999	16-May-99	2	 		118	23	42	1	17	 	0	 		 		 		 		 		 		17	 	218	189.971581	4
N	WLOW	1	6	1999	01-Jun-99	1	 		335	16	154	3	59	 	0	 		 		 		 		 		 		8	 	575	189.971581	4
N	WLOW	16	6	1999	16-Jun-99	2	 		137	12	77	14	148	 	0	 		 		 		 		 		 		15	 	403	189.971581	4
N	WLOW	1	7	1999	01-Jul-99	1	 		54	2	0	119	7	 	0	 		 		 		 		 		 		1	 	183	189.971581	4
N	WLOW	16	7	1999	16-Jul-99	2	 		60	1	63	321	33	 	0	 		 		 		 		 		 		2	 	480	189.971581	4
N	WLOW	1	8	1999	01-Aug-99	1	 		6	1	0	208	4	 	0	 		 		 		 		 		 		0	 	219	189.971581	4
N	WLOW	16	8	1999	16-Aug-99	2	 		11	0	0	0	2	 	0	 		 		 		 		 		 		0	 	13	189.971581	4
N	WLOW	1	9	1999	01-Sep-99	1	 		18	0	0	0	2	 	0	 		 		 		 		 		 		0	 	20	189.971581	4
N	WLOW	16	9	1999	16-Sep-99	2	 		111	1	0	0	2	 	0	 		 		 		 		 		 		4	 	118	189.971581	4
N	WLOW	1	10	1999	01-Oct-99	1	 		21	2	0	9	3	 	0	 		 		 		 		 		 		0	 	35	189.971581	4
N	WLOW	16	10	1999	16-Oct-99	2	 		12	0	0	0	2	 	0	 		 		 		 		 		 		0	 	14	189.971581	4
N	WLOW	1	11	1999	01-Nov-99	1	 		12	0	0	0	1	 	0	 		 		 		 		 		 		4	 	17	189.971581	4
N	WLOW	16	11	1999	16-Nov-99	2	 		22	9	7	0	7	 	0	 		 		 		 		 		 		0	 	45	189.971581	4
N	WLOW	1	12	1999	01-Dec-99	1	 		31	21	3	0	14	 	0	 		 		 		 		 		 		26	 	95	189.971581	4
N	WLOW	16	12	1999	16-Dec-99	2	 		101	0	0	0	4	 	0	 		 		 		 		 		 		13	 	118	189.971581	4
N	WLOW	1	1	2000	01-Jan-00	1	 		113	1	0	0	13	 	0	 		 		 		 		 		 		9	 	136	189.971581	4
N	WLOW	16	1	2000	16-Jan-00	2	 		234	0	0	0	16	 	0	 		 		 		 		 		 		16	 	266	189.971581	4
N	WLOW	1	2	2000	01-Feb-00	1	 		161	2	0	6	19	 	0	 		 		 		 		 		 		13	 	201	189.971581	4
N	WLOW	15	2	2000	15-Feb-00	2	 		25	0	6	1	6	 	0	 		 		 		 		 		 		1	 	39	189.971581	4
N	WLOW	1	3	2000	01-Mar-00	1	 		274	55	48	10	55	 	0	 		 		 		 		 		 		9	 	451	189.971581	4
N	WLOW	16	3	2000	16-Mar-00	2	 		343	3	114	0	22	 	0	 		 		 		 		 		 		29	 	511	189.971581	4
N	WLOW	1	4	2000	01-Apr-00	1	 		26	0	32	7	19	 	8	 		 		 		 		 		 		0	 	92	189.971581	4
N	WLOW	16	4	2000	16-Apr-00	2	 		107	0	0	2	21	 	15	 		 		 		 		 		 		0	 	145	189.971581	4
N	WLOW	1	5	2000	01-May-00	1	 		91	5	92	0	8	 	0	 		 		 		 		 		 		20	 	216	189.971581	4
N	WLOW	16	5	2000	16-May-00	2	 		225	0	0	0	4	 	0	 		 		 		 		 		 		8	 	237	189.971581	4
N	WLOW	1	6	2000	01-Jun-00	1	 		205	1	55	111	8	 	0	 		 		 		 		 		 		11	 	391	189.971581	4
N	WLOW	16	6	2000	16-Jun-00	2	 		148	6	6	1143	4	 	0	 		 		 		 		 		 		2	 	1309	189.971581	4
N	WLOW	1	7	2000	01-Jul-00	1	 		111	25	0	0	2	 	0	 		 		 		 		 		 		16	 	154	189.971581	4
N	WLOW	16	7	2000	16-Jul-00	2	 		28	1	0	0	2	 	0	 		 		 		 		 		 		2	 	33	189.971581	4
N	WLOW	1	8	2000	01-Aug-00	1	 		21	1	0	0	2	 	0	 		 		 		 		 		 		0	 	24	189.971581	4
N	WLOW	16	8	2000	16-Aug-00	2	 		14	0	6	8	1	 	0	 		 		 		 		 		 		0	 	29	189.971581	4
N	WLOW	1	9	2000	01-Sep-00	1	 		5	0	0	64	1	 	0	 		 		 		 		 		 		0	 	70	189.971581	4
N	WLOW	16	9	2000	16-Sep-00	2	 		17	10	0	291	1	 	0	 		 		 		 		 		 		0	 	319	189.971581	4
N	WLOW	1	10	2000	01-Oct-00	1	 		8	5	0	0	0	 	0	 		 		 		 		 		 		0	 	13	189.971581	4
N	WLOW	16	10	2000	16-Oct-00	2	 		59	7	8	0	1	 	0	 		 		 		 		 		 		0	 	75	189.971581	4
N	WLOW	1	11	2000	01-Nov-00	1	 		26	0	0	0	0	 	0	 		 		 		 		 		 		1	 	27	189.971581	4
N	WLOW	16	11	2000	16-Nov-00	2	 		323	1	9	22	23	 	0	 		 		 		 		 		 		4	 	382	189.971581	4
N	WLOW	1	12	2000	01-Dec-00	1	 		104	3	26	0	33	 	0	 		 		 		 		 		 		36	 	202	189.971581	4
N	WLOW	1	1	2001	01-Jan-01	1	 		41	0	0	0	17	 	19	 		 		 		 		 		 		4	 	81	189.971581	4
N	WLOW	16	1	2001	16-Jan-01	2	 		123	3	0	0	8	 	0	 		 		 		 		 		 		0	 	134	189.971581	4
N	WLOW	1	2	2001	01-Feb-01	1	 		208	1	0	0	19	 	0	 		 		 		 		 		 		1	 	229	189.971581	4
N	WLOW	15	2	2001	15-Feb-01	2	 		657	26	6	0	42	 	10	 		 		 		 		 		 		42	 	783	189.971581	4
N	WLOW	1	3	2001	01-Mar-01	1	 		463	24	0	0	41	 	0	 		 		 		 		 		 		0	 	528	189.971581	4
N	WLOW	16	3	2001	16-Mar-01	2	 		174	1	0	0	7	 	11	 		 		 		 		 		 		12	 	205	189.971581	4
N	WLOW	1	4	2001	01-Apr-01	1	 		458	107	0	2	24	 	8	 		 		 		 		 		 		11	 	610	189.971581	4
N	WLOW	16	4	2001	16-Apr-01	2	 		390	18	0	0	16	 	8	 		 		 		 		 		 		27	 	459	189.971581	4
N	WLOW	1	5	2001	01-May-01	1	 		539	4	0	2	42	 	8	 		 		 		 		 		 		4	 	599	189.971581	4
N	WLOW	16	5	2001	16-May-01	2	 		948	89	26	3	53	 	0	 		 		 		 		 		 		56	 	1175	189.971581	4
N	WLOW	1	6	2001	01-Jun-01	1	 		406	4	221	15	16	 	1	 		 		 		 		 		 		23	 	686	189.971581	4
N	WLOW	16	6	2001	16-Jun-01	2	 		235	20	135	12	36	 	0	 		 		 		 		 		 		2	 	440	189.971581	4
N	WLOW	1	7	2001	01-Jul-01	1	 		120	4	10	20	1	 	0	 		 		 		 		 		 		2	 	157	189.971581	4
N	WLOW	16	7	2001	16-Jul-01	2	 		176	0	0	136	3	 	0	 		 		 		 		 		 		0	 	315	189.971581	4
N	WLOW	1	8	2001	01-Aug-01	1	 		198	109	7	381	3	 	0	 		 		 		 		 		 		10	 	708	189.971581	4
N	WLOW	16	8	2001	16-Aug-01	2	 		53	0	0	12	1	 	0	 		 		 		 		 		 		0	 	66	189.971581	4
N	WLOW	1	9	2001	01-Sep-01	1	 		0	0	0	0	0	 	0	 		 		 		 		 		 		0	 	0	189.971581	4
N	WLOW	16	9	2001	16-Sep-01	2	 		103	44	0	0	2	 	0	 		 		 		 		 		 		1	 	150	189.971581	4
N	WLOW	1	10	2001	01-Oct-01	1	 		169	30	4	126	19	 	0	 		 		 		 		 		 		0	 	348	189.971581	4
N	WLOW	16	10	2001	16-Oct-01	2	 		82	2	33	0	58	 	0	 		 		 		 		 		 		3	 	178	189.971581	4
N	WLOW	1	11	2001	01-Nov-01	1	 		208	17	9	153	14	 	0	 		 		 		 		 		 		0	 	401	189.971581	4
N	WLOW	16	12	2001	16-Dec-01	2	 		156	2	0	0	9	 	0	 		 		 		 		 		 		12	 	179	189.971581	4
N	WLOW	1	1	2002	01-Jan-02	1	 		81	2	6	0	4	 	0	 		 		 		 		 		 		4	 	97	189.971581	4
N	WLOW	15	1	2002	15-Jan-02	2	 		63	1	0	0	22	 	0	 		 		 		 		 		 		5	 	91	189.971581	4
N	WLOW	1	2	2002	01-Feb-02	1	 		444	3	0	0	43	 	0	 		 		 		 		 		 		23	 	513	189.971581	4
N	WLOW	15	2	2002	15-Feb-02	2	 		259	3	0	0	82	 	0	 		 		 		 		 		 		22	 	366	189.971581	4
N	WLOW	1	3	2002	01-Mar-02	1	 		275	1	0	0	6	 	0	 		 		 		 		 		 		15	 	297	189.971581	4
N	WLOW	15	3	2002	15-Mar-02	2	 		822	15	1	0	30	 	6	 		 		 		 		 		 		35	 	909	189.971581	4
N	WLOW	1	4	2002	01-Apr-02	1	 		278	20	0	0	116	 	0	 		 		 		 		 		 		4	 	418	189.971581	4
N	WLOW	15	4	2002	15-Apr-02	2	 		130	0	0	0	0	 	0	 		 		 		 		 		 		3	 	133	189.971581	4
N	WLOW	1	5	2002	01-May-02	1	 		93	32	0	0	3	 	0	 		 		 		 		 		 		4	 	132	189.971581	4
N	WLOW	15	5	2002	15-May-02	2	 		222	36	1	0	8	 	0	 		 		 		 		 		 		3	 	270	189.971581	4
N	WLOW	1	6	2002	01-Jun-02	1	 		46	1	0	0	4	 	0	 		 		 		 		 		 		0	 	51	189.971581	4
N	WLOW	15	6	2002	15-Jun-02	2	 		282	2	0	0	2	 	0	 		 		 		 		 		 		0	 	286	189.971581	4
N	WLOW	1	7	2002	01-Jul-02	1	 		256	14	86	6	7	 	0	 		 		 		 		 		 		2	 	371	189.971581	4
N	WLOW	15	7	2002	15-Jul-02	2	 		61	0	49	343	0	 	0	 		 		 		 		 		 		5	 	458	189.971581	4
N	WLOW	1	8	2002	01-Aug-02	1	 		9	41	0	0	1	 	0	 		 		 		 		 		 		8	 	59	189.971581	4
N	WLOW	15	8	2002	15-Aug-02	2	 		18	0	0	0	0	 	0	 		 		 		 		 		 		4	 	22	189.971581	4
N	WLOW	1	9	2002	01-Sep-02	1	 		2	14	0	0	0	 	0	 		 		 		 		 		 		7	 	23	189.971581	4
N	WLOW	15	9	2002	15-Sep-02	2	 		0	0	17	4	4	 	0	 		 		 		 		 		 		0	 	25	189.971581	4
N	WLOW	1	10	2002	01-Oct-02	1	 		12	1	6	0	4	 	0	 		 		 		 		 		 		1	 	24	189.971581	4
N	WLOW	16	10	2002	16-Oct-02	2	 		3	0	35	0	0	 	0	 		 		 		 		 		 		0	 	38	189.971581	4
N	WLOW	1	11	2002	01-Nov-02	1	 		48	0	33	98	1	 	0	 		 		 		 		 		 		2	 	182	189.971581	4
N	WLOW	15	11	2002	15-Nov-02	2	 		237	11	4	0	80	 	0	 		 		 		 		 		 		22	 	354	189.971581	4
N	WLOW	1	12	2002	01-Dec-02	1	 		161	2	0	0	0	 	0	 		 		 		 		 		 		10	 	173	189.971581	4
N	WLOW	15	12	2002	15-Dec-02	2	 		39	0	0	1	27	 	1	 		 		 		 		 		 		2	 	70	189.971581	4
N	WLOW	1	1	2003	01-Jan-03	1	 		496	17	0	0	47	 	0	 		 		 		 		 		 		23	 	583	189.971581	4
N	WLOW	1	3	2003	01-Mar-03	1	 		86	0	0	0	21	 	0	 		 		 		 		 		 		1	 	108	189.971581	4
N	WLOW	15	3	2003	15-Mar-03	2	 		38	0	0	0	1	 	0	 		 		 		 		 		 		0	 	39	189.971581	4
N	WLOW	1	4	2003	01-Apr-03	1	 		34	0	0	0	1	 	0	 		 		 		 		 		 		0	 	35	189.971581	4
N	WLOW	15	4	2003	15-Apr-03	2	 		53	32	12	2	0	 	0	 		 		 		 		 		 		5	 	104	189.971581	4
N	WLOW	1	5	2003	01-May-03	1	 		86	2	0	0	9	 	0	 		 		 		 		 		 		0	 	97	189.971581	4
